index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,retrieved_titles,gold_titles,steps,llm_calls,generated_tokens,stop_reason,anytime_answer,anytime_answer_score,anytime_answer_source,best_node_type,best_node_id,run_dir
0,2hop__496961_554601,What's the place of birth of the former member of The Sunnyboys?,Kingscliff,"Kingscliff, New South Wales",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,"[""Sunnyboys"", ""Census of Quirinius"", ""Star Trek: Birth of the Federation"", ""Female reproductive system"", ""Jeremy Oxley"", ""Birth certificate"", ""La Rosiere de Pessac"", ""Fundamental Rights, Directive Principles and Fundamental Duties of India"", ""A Prisoner of Birth"", ""2018 Illinois gubernatorial election"", ""Natural-born-citizen clause"", ""La naissance d'Osiris"", ""Mary, mother of Jesus"", ""Fëanor""]","[""Sunnyboys"", ""Jeremy Oxley""]",10,15,1116,final_rerank_reserve,"Kingscliff, New South Wales",0.8451168335151262,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/000_2hop__496961_554601
1,2hop__29368_29376,What event caused the founder of Australia's liberal party to become Prime Minister?,Lyons' death in 1939,Defeating the Labor government of Ben Chifley in 1949,0,0,0.166667,0.166667,0.0,0.166667,0.125,0.0,0.0,0.0,0.227273,1,"[""Barton Government"", ""History of Australia"", ""Liberal Party of Australia"", ""Second Filat Cabinet"", ""Jean Pelletier"", ""Prime Minister of Canada"", ""Amama Mbabazi"", ""David Lloyd George"", ""Australia in the Korean War"", ""Lyons Government"", ""Hung parliament"", ""People's Congress Party"", ""Lyle Vanclief"", ""Prime minister""]","[""Liberal Party of Australia""]",7,12,1107,final_rerank_reserve,Defeating the Labor government of Ben Chifley in the 1949 federal election,0.8403024232223066,expansion_candidate,memory,memory_mem_7,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/001_2hop__29368_29376
2,2hop__77601_814677,What pantheon is the God of the underworld in ancient Egypt a part of?,ancient Egyptian religion,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Book of Exodus"", ""Statue of Liberty"", ""The Exodus"", ""Mark Lehner"", ""History of medicine"", ""Ramose and the Tomb Robbers"", ""Osiris"", ""Hapi (Son of Horus)"", ""Temple of Kom Ombo"", ""Greek mythology"", ""Wedding ring""]","[""Hapi (Son of Horus)"", ""Osiris""]",9,18,1301,frontier_empty,Egyptian pantheon,0.842660096202057,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/002_2hop__77601_814677
3,2hop__92051_827343,Who is the sibling of the actress who played Susan Walker in Miracle on 34th street?,Lana Wood,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Mara Wilson"", ""James Remar"", ""Miracle on 34th Street"", ""Bit part"", ""Mr. Noodle"", ""Chickasaw, Louisville"", ""Susan Banks"", ""Tora Suber""]","[""Five Finger Exercise"", ""Miracle on 34th Street""]",6,12,912,frontier_empty,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/003_2hop__92051_827343
4,2hop__16581_16525,When did the person who first brought a postal service into Umayyad lands become caliph?,661,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Punjab, Pakistan"", ""Umayyad Caliphate"", ""Mu'awiya ibn Hisham"", ""Portugal""]","[""Umayyad Caliphate""]",8,14,1171,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/004_2hop__16581_16525
5,2hop__88906_55840,"In the King's Speech, who played the person who was the King of England in 1950?",Colin Firth,Colin Firth,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""The King's Speech"", ""List of English monarchs"", ""Lascelles Principles"", ""Richard of Shrewsbury, Duke of York"", ""Gunhilde"", ""King James Version"", ""George VI"", ""Poor People's Campaign"", ""Civil disobedience"", ""Raymond Márquez"", ""Sacramento Kings"", ""Taylor King"", ""Oriel College, Oxford"", ""Dwight King"", ""Æthelflæd of Damerham"", ""Edward II (play)""]","[""The King's Speech"", ""George VI""]",8,15,1241,frontier_empty,Colin Firth,0.8267302397516577,expansion_candidate,memory,memory_mem_8,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/005_2hop__88906_55840
6,2hop__555792_30351,Who did Hayek work for upon being hired by the author of Omnipotent Government?,the Austrian government,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Friedrich Hayek"", ""Omnipotent Government"", ""Jean de La Hire"", ""Nicholas Eftimiades"", ""Karl Popper"", ""Affirmative action in the United States""]","[""Omnipotent Government"", ""Friedrich Hayek""]",8,14,1174,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/006_2hop__555792_30351
7,2hop__10122_18974,Who led the military expedition to where now Min dialects are spoken on border with Zhejiang?,Chen Zheng,Chen Zheng,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""Zhejiang"", ""Hokkien"", ""Endegagn"", ""Greece"", ""Normans"", ""Chukotkan languages"", ""Somalis"", ""Catalan language"", ""Armenians"", ""Dialect""]","[""Hokkien"", ""Zhejiang""]",8,14,1152,final_rerank_reserve,Chen Zheng,0.7418,path_terminal,memory,memory_mem_9,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/007_2hop__10122_18974
8,2hop__326404_120065,When did Charles Frederick II's birthplace fall?,1738,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Frederick Charles Adler"", ""Anna of Hohenstaufen"", ""Maximilian von Alopaeus"", ""Kingdom of Naples"", ""Prince Louis Charles of Prussia"", ""Charles Frederick II, Duke of Württemberg-Oels"", ""Electorate of Baden"", ""Henry Frederick of Württemberg-Winnental"", ""Princess Margaret of Prussia"", ""Andronikos V Palaiologos"", ""List of That '70s Show characters"", ""Merseburg"", ""Cornstalk Heights""]","[""Merseburg"", ""Charles Frederick II, Duke of Württemberg-Oels""]",7,14,1131,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/008_2hop__326404_120065
9,2hop__16844_20510,When was the entity that was dissolved after the Indian Rebellion in 1857 chartered?,1600,1600,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,"[""British Raj"", ""Queen Victoria"", ""Bahadur Shah Zafar"", ""History of India"", ""List of governors-general of India"", ""Modern history"", ""British Empire""]","[""British Empire"", ""Queen Victoria""]",4,9,735,frontier_empty,,0.0,,memory,memory_mem_7,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/009_2hop__16844_20510
10,2hop__608902_653666,Who is the mother of Katharine Smith Salisbury's brother?,Lucy Mack Smith,Lucy Mack Smith,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,"[""Katharine Smith Salisbury"", ""Zadie Smith"", ""Minnie Cumnock Blodgett"", ""Will Smith"", ""Katharine Brown"", ""History of Joseph Smith by His Mother"", ""Tara Bray Smith"", ""Dweezil Zappa"", ""Kate Kellaway""]","[""Katharine Smith Salisbury"", ""History of Joseph Smith by His Mother""]",4,9,794,frontier_empty,Lucy Mack Smith,0.7353999999999999,path_terminal,memory,memory_mem_6,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/010_2hop__608902_653666
11,2hop__61664_786853,Who is the spouse of the voice actor of Batman in The Lego Batman Movie?,Amy Poehler,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Will Friedle"", ""The Lego Batman Movie"", ""The Lego Movie (franchise)"", ""Two-Face"", ""On Broadway (film)"", ""Batman v Superman: Dawn of Justice""]","[""On Broadway (film)"", ""The Lego Batman Movie""]",7,14,1170,frontier_empty,Will Friedle,0.6943414435252697,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/011_2hop__61664_786853
12,2hop__151705_141308,What company is I Dig Love's record label a part of?,Apple Corps,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""I Dig Love"", ""Sound of Love"", ""Visions of Love"", ""Sony Music"", ""For Someone I Love"", ""Love Sign"", ""Nothing Records"", ""Cargo Records (UK)"", ""Rebelle Records""]","[""I Dig Love"", ""Apple Records""]",7,14,1045,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/012_2hop__151705_141308
13,2hop__424908_500483,"What shares a border with the administrative district where Bieliny, Świętokrzyskie Voivodeship is the capital?",Gmina Daleszyce,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Bieliny, Świętokrzyskie Voivodeship"", ""Wilczyce, Świętokrzyskie Voivodeship"", ""Wojciechowice, Opatów County"", ""Łabędziów"", ""Gmina Łubnice, Świętokrzyskie Voivodeship"", ""Cisów-Orłowiny Landscape Park"", ""Gmina Waśniów"", ""Trzemoszna"", ""Skórnice""]","[""Cisów-Orłowiny Landscape Park"", ""Bieliny, Świętokrzyskie Voivodeship""]",7,13,1046,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/013_2hop__424908_500483
14,2hop__91626_96912,Who gives out the prize named after the author of The Wealth of Nations?,University of Cambridge,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""The Wealth of Nations"", ""List of Nobel Peace Prize laureates"", ""Adam Smith Prize"", ""Nobel Prize in Literature"", ""Seth Rosenfeld"", ""Sophie Prize"", ""Gyldendal's Endowment""]","[""Adam Smith Prize"", ""The Wealth of Nations""]",3,9,1043,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/014_2hop__91626_96912
15,2hop__83800_747874,Who's the sibling of the player who won the men's wimbledon championship 2016?,Jamie Murray,Andy Murray,0,0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1,"[""2017 Wimbledon Championships – Men's Singles"", ""2001 World Men's Handball Championship"", ""1980 Wimbledon Championships – Men's singles final"", ""Raatbek Sanatbayev"", ""The Championships, Wimbledon"", ""1999 Wimbledon Championships – Men's Singles"", ""2016 Wimbledon Championships"", ""2011 Valencia Open 500 – Doubles"", ""Roger Federer"", ""2011 Wimbledon Championships""]","[""2011 Valencia Open 500 – Doubles"", ""2016 Wimbledon Championships""]",7,14,1066,final_rerank_reserve,,0.0,,memory,memory_mem_5,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/015_2hop__83800_747874
16,2hop__814856_110882,What is the Smile performer's birthday?,1 January 1986,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Queen (band)"", ""O Sorriso do Lagarto"", ""Pack Up Your Troubles in Your Old Kit-Bag"", ""Our Prayer"", ""Smile (James Cottriall song)"", ""Just to See You Smile"", ""Madonna (entertainer)""]","[""James Cottriall"", ""Smile (James Cottriall song)""]",4,9,731,frontier_empty,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/016_2hop__814856_110882
17,2hop__263728_705527,Who is the father of the father of Anwer Ali?,Ahmad Shah Bahadur,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Islamism"", ""Infidel: My Life"", ""Anwer Ali"", ""Cages"", ""Qudsia Begum"", ""Idries Shah"", ""Lina Medina"", ""Ali Mitgutsch""]","[""Anwer Ali"", ""Qudsia Begum""]",7,12,1006,frontier_empty,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/017_2hop__263728_705527
18,2hop__88834_356793,Who is the father of Nim's actress in Return to Nim's Island?,Steve Irwin,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""The Green Berets (film)"", ""Cheal Point"", ""Return Point"", ""Leonhard Seppala"", ""A Child from the South"", ""51st state""]","[""Return to Nim's Island"", ""My Daddy, the Crocodile Hunter""]",4,9,837,frontier_empty,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/018_2hop__88834_356793
19,2hop__13353_85402,What is the capitol of the country where the Prunus spinosa leaves much sooner?,Brussels,Brussels,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,"[""Biodiversity"", ""Canton of Zürich"", ""Abuja"", ""Palermo"", ""Trowulan"", ""Oklahoma"", ""Redenção, Ceará"", ""Kim Il-sung Stadium"", ""Belgium"", ""Hyderabad"", ""Wing River (Leaf River tributary)""]","[""Biodiversity"", ""Belgium""]",7,12,943,frontier_empty,Belgium,0.7727438067166343,expansion_candidate,memory,memory_mem_9,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/019_2hop__13353_85402
20,2hop__2148_78851,Which professional sports team does not play their home games at the same location where the Amateur Boxing Golden Gloves event is held?,Brooklyn Nets NBA,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""New York City"", ""Buvik IL"", ""2013 European Amateur Boxing Championships"", ""Vermont Lady Voltage"", ""Floyd Mayweather Jr."", ""Soccer in the United States"", ""Everton F.C."", ""Melbourne"", ""De Herdgang"", ""Arena Football League"", ""Sports in the New York metropolitan area"", ""Washington Capitals""]","[""New York City"", ""Sports in the New York metropolitan area""]",8,10,1132,final_rerank_reserve,Vermont Lady Voltage,0.8047393664123277,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/020_2hop__2148_78851
21,2hop__58168_38663,What was the percentage that the Dow Jones fell when the US had the highest unemployment rate?,54.7%,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Tanzania"", ""Black Monday (1987)"", ""Portugal"", ""Copyright infringement"", ""Full employment"", ""Unemployment in the United States"", ""Economy of Greece"", ""The Wall Street Journal"", ""Guinea-Bissau""]","[""Tanzania"", ""Unemployment in the United States""]",8,13,1185,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random100_seed520_20260701_162049/runs/021_2hop__58168_38663
