index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,steps,llm_calls,generated_tokens,stop_reason,anytime_answer,anytime_answer_score,anytime_answer_source,best_node_type,best_node_id,run_dir
0,0,"Which playwright lived a longer life, Edward Albee or J. M. Barrie?",Edward Franklin Albee III,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,11,1050,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/000_0
1,1,"What Division was the college footbal team that fired their head coach on November 24, 2006?",NCAA Division I FBS football,NCAA Division I FBS,0,1,0.888889,0.888889,0.857143,0.888889,0.778801,0.778801,0.778801,0.778801,0.816327,0,4,8,1066,final_synthesis_reserve,NCAA Division I FBS,0.9091463631906964,expansion_candidate,state,state_4,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/001_1
2,2,At which university did the notable psychoanalyst associated with the University of Chicago serve most of his career as a professor of psychiatry?,University of New York Upstate,University of Chicago,0,0,0.5,0.5,0.333333,0.5,0.342278,0.256709,0.0,0.0,0.416667,0,5,11,919,final_synthesis_reserve,,0.0,,memory,memory_mem_7,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/002_2
3,3,"Which film was created more recently, Koyaanisqatsi or Mad Hot Ballroom?",Mad Hot Ballroom,Amy Sewell,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,11,1059,final_synthesis_reserve,Amy Sewell,0.8109070412068791,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/003_3
4,4,"Which WWE wrestler who performs on the Smackdown brand has his initials as part of the team ""Rated-RKO",Randy Orton,Edge,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,10,970,final_synthesis_reserve,,0.0,,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/004_4
5,5,"Who holds the world record for jumping over 6 buses and appeared on the British television series ""The Jump""?","Eddie ""The Eagle"" Edwards",Michael Edwards,0,0,0.4,0.4,0.0,0.4,0.303265,0.0,0.0,0.0,0.344828,0,7,14,1150,frontier_empty,Michael Edwards,0.873599999774669,expansion_candidate,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/005_5
6,6,"A wide receiver for the Toronto Argonauts played college football for a team that represents the University of Oklahoma, which belongs to what conference?",Big 12 Conference,Big 12 Conference,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,5,7,554,frontier_empty,Big 12 Conference,0.8562351268123438,expansion_candidate,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/006_6
7,7,What is the name of Bruce Willis's character in Unbreakable?,David Dunn,David Dunn,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,1,3,70,llm_stop_with_root_memory,David Dunn,0.9207203286383675,memory,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/007_7
8,8,"Signed with Maybach Music Group in 2011, which artist was featured as a guest in Fire of Zamani?",Wale,Meek Mill,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,7,955,final_synthesis_reserve,Meek Mill,0.8152006809577691,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/008_8
9,9,"What album did John Lennon release before the one that contained the song ""How?""",John Lennon/Plastic Ono Band,Imagine,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,7,910,final_synthesis_reserve,Imagine,0.9785918328998738,intermediate_answer,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/009_9
10,10,Arbie Orenstein is known as a scholar on the life of what composer internationally regarded as France's greatest living composer?,Maurice Ravel,Maurice Ravel,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,8,15,1044,frontier_empty,Maurice Ravel,1.0,final_synthesis,state,state_3,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/010_10
11,11,Which division did people from the division Major General Robert Walker Grow commanded originally come from?,2nd Armored Division,2nd Armored Division,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,5,10,916,frontier_empty,6th Armored Division,0.8153199996761133,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/011_11
12,12,"What school did the team, whose only sophomore starter went on to play eleven seasons with the Atlanta Falcons, represent in the 1963 college football season?",University of Texas at Austin,University of Texas at Austin,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,5,704,llm_stop_with_root_memory,University of Texas at Austin,0.9188895538540405,memory,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/012_12
13,13,"Who had more of their English novels turned into Oscar-nominated films, Raja Rao or Pat Conroy?","Two of his novels, ""The Prince of Tides"" and ""The Great Santini"", were made into Oscar-nominated films.",,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,11,1156,final_synthesis_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/013_13
14,14,The star in a 1953 epic Metro-Goldwyn-Mayer film adaption of the play by Shakespeare had what occupation?,"American actor, film director and political activist",actor,0,1,0.25,0.25,0.0,0.25,0.002479,0.0,0.0,0.0,0.15625,0,2,8,904,final_synthesis_reserve,actor,0.8412805354156926,final_synthesis,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/014_14
15,15,One of the directors of Mediastan is well-known for founding what organisation in 2006?,WikiLeaks,Johannes Wahlstr,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,4,504,high_confidence_root_memory,Johannes Wahlstr,0.9735999961308333,final_synthesis,memory,memory_mem_5,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/015_15
16,16,"Who won Miss America 2013, which was the 86th Miss America pageant held at the PH Live in Las Vegas?",Mallory Hytes Hagan,Mallory Hagan,0,1,0.8,0.8,0.0,0.8,0.606531,0.0,0.0,0.0,0.689655,0,1,3,75,llm_stop_with_root_memory,Mallory Hagan,0.9427759913403855,memory,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/016_16
17,17,The M1919 and the M1 was used by what military?,U.S.,military,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,12,1090,final_synthesis_reserve,,0.0,,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/017_17
18,18,Live Wire Radio will possibly be considered as a replacement for a variety show created in what year?,1974,1974,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,5,11,878,frontier_empty,1974,0.9478644704228432,final_synthesis,state,state_3,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/018_18
19,19,"Bob Edwards was the host of what show, that later was hosted by Renee Montagne?",Morning Edition,Morning Edition,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,4,8,523,frontier_empty,Morning Edition,0.9198290583512927,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/019_19
20,20,What type of film is Jordan Roberts 2017 film release?,3D computer-animated comedy,comedy,0,1,0.4,0.4,0.0,0.4,0.049787,0.0,0.0,0.0,0.27027,0,8,11,1112,final_synthesis_reserve,,0.0,,memory,memory_mem_7,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/020_20
21,21,Where is the origin of Tie Domi who was a player for the Maple Leafs?,Albanian origin,Winnipeg,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,10,703,frontier_empty,Winnipeg,0.9657658402565933,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/021_21
22,22,"Which item spanned farther distances regarding sales, Interact Home Computer or Sord M5?",Sord M5,Sord M5,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,5,10,1021,final_synthesis_reserve,Sord M5,0.9382264697879616,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/022_22
23,23,Graham Linehan was the creator of the Ash Atalla-produced sitcom for what UK channel?,Channel 4,Channel 4,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,4,8,532,frontier_empty,Channel 4,0.8535331396531213,expansion_candidate,memory,memory_mem_7,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/023_23
24,24,Who resides in the palace that was the inspiration for the Kensington System's name?,British Royal Family,Queen Victoria,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,14,1104,final_synthesis_reserve,,0.0,,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/024_24
25,25,Which City in the Miami metropolitan area is home to the Primetime Race Group?,"Hollywood, Florida",Hollywood,0,1,0.666667,0.666667,0.0,0.666667,0.367879,0.0,0.0,0.0,0.526316,0,1,3,68,llm_stop_with_root_memory,Hollywood,0.9456012307972873,memory,memory,memory_mem_4,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/025_25
26,26,Is The Moon-Spinners and Oceans both documentaries?,no,No,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,3,7,513,high_confidence_root_memory,No,0.8735999999999999,final_synthesis,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/026_26
27,27,The musical composer of Manru was a spokesman for what country's independence?,Polish independence,Poland,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,13,1032,frontier_empty,Poland,0.8393410903928638,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/hotpot_tdca_random50_seed226504_20260511_142750/runs/027_27
