index,sample_id,question,gold,pred,exact_match,soft_em,answer_f1,rouge1_f,rouge2_f,rougeL_f,bleu1,bleu2,bleu3,bleu4,meteor,title_hit,retrieved_titles,gold_titles,steps,llm_calls,generated_tokens,stop_reason,anytime_answer,anytime_answer_score,anytime_answer_source,best_node_type,best_node_id,run_dir
0,2hop__496961_554601,What's the place of birth of the former member of The Sunnyboys?,Kingscliff,"Kingscliff, New South Wales",1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,"[""Sunnyboys"", ""Census of Quirinius"", ""Star Trek: Birth of the Federation"", ""Female reproductive system"", ""Jeremy Oxley"", ""Birth certificate"", ""La Rosiere de Pessac"", ""Fundamental Rights, Directive Principles and Fundamental Duties of India"", ""A Prisoner of Birth"", ""2018 Illinois gubernatorial election"", ""Natural-born-citizen clause"", ""La naissance d'Osiris""]","[""Sunnyboys"", ""Jeremy Oxley""]",9,14,1050,final_rerank_reserve,"Kingscliff, New South Wales",0.845134016998959,expansion_candidate,memory,memory_mem_6,/workspace/TDCA/batch_outputs/musique_random50_seed520_20260625_091401/runs/000_2hop__496961_554601
1,2hop__29368_29376,What event caused the founder of Australia's liberal party to become Prime Minister?,Lyons' death in 1939,Defeating the Labor government of Ben Chifley in 1949,0,0,0.166667,0.166667,0.0,0.166667,0.125,0.0,0.0,0.0,0.227273,1,"[""Barton Government"", ""History of Australia"", ""Liberal Party of Australia"", ""Second Filat Cabinet"", ""Jean Pelletier"", ""Australia in the Korean War"", ""Prime Minister of Canada"", ""David Lloyd George"", ""Amama Mbabazi"", ""Prime minister"", ""Lyons Government"", ""Hung parliament"", ""People's Congress Party"", ""Lyle Vanclief""]","[""Liberal Party of Australia""]",7,13,1134,final_rerank_reserve,Defeating the Labor government of Ben Chifley in 1949,0.7418,path_terminal,memory,memory_mem_7,/workspace/TDCA/batch_outputs/musique_random50_seed520_20260625_091401/runs/001_2hop__29368_29376
2,2hop__16581_16525,When did the person who first brought a postal service into Umayyad lands become caliph?,661,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Punjab, Pakistan"", ""Umayyad Caliphate"", ""Mu'awiya ibn Hisham"", ""Portugal""]","[""Umayyad Caliphate""]",8,14,1153,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random50_seed520_20260625_091401/runs/002_2hop__16581_16525
3,2hop__88906_55840,"In the King's Speech, who played the person who was the King of England in 1950?",Colin Firth,Colin Firth,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""The King's Speech"", ""List of English monarchs"", ""Lascelles Principles"", ""Richard of Shrewsbury, Duke of York"", ""Gunhilde"", ""Civil disobedience"", ""Poor People's Campaign"", ""George VI"", ""King James Version"", ""Oriel College, Oxford"", ""Raymond Márquez"", ""Sacramento Kings"", ""Taylor King"", ""Dwight King"", ""Æthelflæd of Damerham"", ""Edward II (play)""]","[""The King's Speech"", ""George VI""]",7,13,1071,frontier_empty,Colin Firth,0.7976245077359487,expansion_candidate,memory,memory_mem_8,/workspace/TDCA/batch_outputs/musique_random50_seed520_20260625_091401/runs/003_2hop__88906_55840
4,2hop__10122_18974,Who led the military expedition to where now Min dialects are spoken on border with Zhejiang?,Chen Zheng,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Zhejiang"", ""Hokkien"", ""Endegagn"", ""Normans"", ""Greece"", ""Chukotkan languages"", ""Punjab, Pakistan""]","[""Hokkien"", ""Zhejiang""]",7,13,1131,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random50_seed520_20260625_091401/runs/004_2hop__10122_18974
5,2hop__16844_20510,When was the entity that was dissolved after the Indian Rebellion in 1857 chartered?,1600,1600,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,"[""British Raj"", ""Queen Victoria"", ""Bahadur Shah Zafar"", ""History of India"", ""List of governors-general of India"", ""Modern history"", ""British Empire""]","[""British Empire"", ""Queen Victoria""]",3,7,625,frontier_empty,,0.0,,memory,memory_mem_6,/workspace/TDCA/batch_outputs/musique_random50_seed520_20260625_091401/runs/005_2hop__16844_20510
6,2hop__61664_786853,Who is the spouse of the voice actor of Batman in The Lego Batman Movie?,Amy Poehler,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Will Friedle"", ""The Lego Batman Movie"", ""The Lego Movie (franchise)"", ""Two-Face"", ""Batman v Superman: Dawn of Justice"", ""Robin in other media"", ""Batman: Arkham City"", ""On Broadway (film)""]","[""On Broadway (film)"", ""The Lego Batman Movie""]",8,14,1096,final_rerank_reserve,Will Friedle,0.7019146960563937,expansion_candidate,state,state_1,/workspace/TDCA/batch_outputs/musique_random50_seed520_20260625_091401/runs/006_2hop__61664_786853
7,2hop__151705_141308,What company is I Dig Love's record label a part of?,Apple Corps,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""I Dig Love"", ""Sound of Love"", ""Visions of Love"", ""Sony Music"", ""For Someone I Love"", ""Love Sign"", ""Nothing Records"", ""Cargo Records (UK)"", ""Rebelle Records"", ""Blues"", ""Dig This!"", ""Equator Records (Canada)"", ""Asian Man Records""]","[""I Dig Love"", ""Apple Records""]",8,15,1158,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random50_seed520_20260625_091401/runs/007_2hop__151705_141308
8,2hop__424908_500483,"What shares a border with the administrative district where Bieliny, Świętokrzyskie Voivodeship is the capital?",Gmina Daleszyce,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Bieliny, Świętokrzyskie Voivodeship"", ""Wilczyce, Świętokrzyskie Voivodeship"", ""Wojciechowice, Opatów County"", ""Łabędziów"", ""Gmina Łubnice, Świętokrzyskie Voivodeship"", ""Cisów-Orłowiny Landscape Park"", ""Gmina Waśniów"", ""Brzechów""]","[""Cisów-Orłowiny Landscape Park"", ""Bieliny, Świętokrzyskie Voivodeship""]",7,14,1070,final_rerank_reserve,,0.0,,state,state_1,/workspace/TDCA/batch_outputs/musique_random50_seed520_20260625_091401/runs/008_2hop__424908_500483
9,2hop__83800_747874,Who's the sibling of the player who won the men's wimbledon championship 2016?,Jamie Murray,Jamie Murray,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,"[""2017 Wimbledon Championships – Men's Singles"", ""2001 World Men's Handball Championship"", ""1980 Wimbledon Championships – Men's singles final"", ""Raatbek Sanatbayev"", ""The Championships, Wimbledon"", ""1999 Wimbledon Championships – Men's Singles"", ""2016 Wimbledon Championships"", ""2011 Valencia Open 500 – Doubles"", ""Roger Federer"", ""2011 Wimbledon Championships"", ""Kallhälls BK"", ""Storvreta IBK"", ""2007 UCI Road World Championships""]","[""2011 Valencia Open 500 – Doubles"", ""2016 Wimbledon Championships""]",6,12,916,high_confidence_root_memory,Jamie Murray,0.7353999999999999,path_terminal,memory,memory_mem_8,/workspace/TDCA/batch_outputs/musique_random50_seed520_20260625_091401/runs/009_2hop__83800_747874
